page,date,amount,operation,details,clock_icon,amount_text
1,20.08.25,93000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 93 000,00 ₸"
1,20.08.25,-725.0,Покупка,Рынок Дос-Нар,False,"- 725,00 ₸"
1,20.08.25,-500.0,Покупка,ИПРыспаева,False,"- 500,00 ₸"
1,20.08.25,-16187.0,Покупка,KDV Казахстан,False,"- 16 187,00 ₸"
1,19.08.25,-30000.0,Перевод,Лязат И.,False,"- 30 000,00 ₸"
1,19.08.25,-457.0,Покупка,CITY CENTER,False,"- 457,00 ₸"
1,18.08.25,-270.0,Покупка,Дачка номер,False,"- 270,00 ₸"
1,18.08.25,-300.0,Покупка,Хоз отдел,False,"- 300,00 ₸"
1,17.08.25,-1585.0,Покупка,Вкус Маркет,False,"- 1 585,00 ₸"
1,17.08.25,-95212.0,Покупка,OZON.KZ,False,"- 95 212,00 ₸"
1,17.08.25,150000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 150 000,00 ₸"
1,17.08.25,-18850.0,Покупка,Ясин Шайхана,False,"- 18 850,00 ₸"
1,16.08.25,-80.0,Покупка,Инжир,False,"- 80,00 ₸"
1,16.08.25,-11186.0,Покупка,Fix Price,False,"- 11 186,00 ₸"
1,16.08.25,-2530.87,Покупка,Шығыс Жылу г. Усть-Каменогорск для для физических,False,"- 2 530,87 ₸"
1,15.08.25,-8378.0,Покупка,Coffeemag.kz,False,"- 8 378,00 ₸"
1,15.08.25,-7144.0,Покупка,Coffeemag.kz,False,"- 7 144,00 ₸"
1,15.08.25,-7332.0,Покупка,Coffeemag.kz,False,"- 7 332,00 ₸"
1,15.08.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
1,15.08.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
1,15.08.25,-5202.22,Покупка,Шығыс Жылу г. Усть-Каменогорск для для физических,False,"- 5 202,22 ₸"
1,15.08.25,8800.0,Пополнение,Людмила Р.,False,"+ 8 800,00 ₸"
1,15.08.25,-456.0,Покупка,Рынок Дос-Нар,False,"- 456,00 ₸"
1,15.08.25,-20848.0,Покупка,Metro,False,"- 20 848,00 ₸"
1,14.08.25,-830.0,Покупка,Рынок Дос-Нар,False,"- 830,00 ₸"
1,14.08.25,-151.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 151,00 ₸"
1,14.08.25,-1390.0,Перевод,Ринат С.,False,"- 1 390,00 ₸"
1,14.08.25,-4210.0,Покупка,аптека Оптомед,False,"- 4 210,00 ₸"
1,14.08.25,-4000.0,Покупка,Парикмахерская,False,"- 4 000,00 ₸"
1,13.08.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
1,13.08.25,-1788.0,Покупка,Одноразовая посуда,False,"- 1 788,00 ₸"
1,13.08.25,-314.0,Покупка,Оскемен Водоканал. Физические лица,False,"- 314,00 ₸"
1,13.08.25,-11170.0,Покупка,KDV Казахстан,False,"- 11 170,00 ₸"
1,12.08.25,-1532.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 1 532,00 ₸"
1,12.08.25,-665.0,Покупка,Рынок Дос-Нар,False,"- 665,00 ₸"
2,12.08.25,-6400.0,Покупка,Coffeemag.kz,False,"- 6 400,00 ₸"
2,11.08.25,-11379.0,Покупка,SUNAY,False,"- 11 379,00 ₸"
2,11.08.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
2,11.08.25,114000.0,Пополнение,В Kaspi Банкомате,False,"+ 114 000,00 ₸"
2,11.08.25,60000.0,Пополнение,В Kaspi Банкомате,False,"+ 60 000,00 ₸"
2,11.08.25,400.0,Пополнение,Иван М.,False,"+ 400,00 ₸"
2,11.08.25,-12800.0,Перевод,Наталья К.,False,"- 12 800,00 ₸"
2,11.08.25,5000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 5 000,00 ₸"
2,11.08.25,-40000.0,Покупка,Trinity Fitness UKG,False,"- 40 000,00 ₸"
2,10.08.25,-1310.0,Перевод,Талгат Е.,False,"- 1 310,00 ₸"
2,10.08.25,50000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 50 000,00 ₸"
2,10.08.25,-123067.0,Покупка,OZON.KZ,False,"- 123 067,00 ₸"
2,10.08.25,100000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 100 000,00 ₸"
2,10.08.25,-1000.0,Покупка,ONAY.KZ,False,"- 1 000,00 ₸"
2,10.08.25,12000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 12 000,00 ₸"
2,10.08.25,-135.0,Покупка,Рынок Дос-Нар,False,"- 135,00 ₸"
2,10.08.25,-11100.0,Покупка,ИП ШАШКОВ С.В.,False,"- 11 100,00 ₸"
2,10.08.25,-11100.0,Покупка,ИП ШАШКОВ С.В.,False,"- 11 100,00 ₸"
2,10.08.25,-11100.0,Покупка,ИП ШАШКОВ С.В.,False,"- 11 100,00 ₸"
2,10.08.25,-12700.0,Покупка,ИП ШАШКОВ С.В.,False,"- 12 700,00 ₸"
2,10.08.25,-7200.0,Покупка,ИП ШАШКОВ С.В.,False,"- 7 200,00 ₸"
2,09.08.25,-1150.0,Покупка,Вкус Маркет,False,"- 1 150,00 ₸"
2,09.08.25,-810.0,Перевод,Ринат С.,False,"- 810,00 ₸"
2,09.08.25,-3905.0,Покупка,CITY CENTER,False,"- 3 905,00 ₸"
2,09.08.25,-7700.0,Покупка,F-449 «Qazaq Oil»,False,"- 7 700,00 ₸"
2,08.08.25,77000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 77 000,00 ₸"
2,08.08.25,-135.0,Покупка,Рынок Дос-Нар,False,"- 135,00 ₸"
2,08.08.25,-3015.0,Покупка,CITY CENTER,False,"- 3 015,00 ₸"
2,07.08.25,-12330.19,Покупка,АЛСЕКО - квитанции за квартиру,False,"- 12 330,19 ₸"
2,07.08.25,-154312.0,Покупка,ТОО Retail Master Group,False,"- 154 312,00 ₸"
2,07.08.25,154000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 154 000,00 ₸"
2,07.08.25,-1197.0,Покупка,CITY CENTER,False,"- 1 197,00 ₸"
2,06.08.25,-770.0,Покупка,аптека Оптомед,False,"- 770,00 ₸"
2,06.08.25,-6010.0,Покупка,аптека Оптомед,False,"- 6 010,00 ₸"
2,06.08.25,-92979.0,Покупка,OZON,False,"- 92 979,00 ₸"
2,06.08.25,61000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 61 000,00 ₸"
2,06.08.25,-1813.0,Покупка,Одноразовая посуда,False,"- 1 813,00 ₸"
2,05.08.25,-1000.0,Покупка,Оскемен Водоканал. Физические лица,False,"- 1 000,00 ₸"
2,05.08.25,-1000.0,Покупка,Оскемен Водоканал. Физические лица,False,"- 1 000,00 ₸"
2,05.08.25,-2000.0,Покупка,ОЭСК,False,"- 2 000,00 ₸"
2,05.08.25,-2000.0,Покупка,ОЭСК,False,"- 2 000,00 ₸"
2,05.08.25,-13847.98,Покупка,Услуги Қазақтелеком по номеру телефона,False,"- 13 847,98 ₸"
2,05.08.25,-974.0,Покупка,CITY CENTER,False,"- 974,00 ₸"
2,05.08.25,-11500.0,Покупка,"ТОО ""ФИРКАН""",False,"- 11 500,00 ₸"
2,05.08.25,86000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 86 000,00 ₸"
2,04.08.25,-8380.0,Покупка,"ТОО ""TEMA RETAIL KZ"" (ТЕМА РЕТЭЙЛ КЗ)",False,"- 8 380,00 ₸"
2,04.08.25,-7000.0,Перевод,Адилбек И.,False,"- 7 000,00 ₸"
3,04.08.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
3,04.08.25,-5990.0,Покупка,LC Waikiki,False,"- 5 990,00 ₸"
3,04.08.25,-11280.0,Покупка,LC Waikiki,False,"- 11 280,00 ₸"
3,04.08.25,-6900.0,Покупка,"ТОО ""ФИРКАН""",False,"- 6 900,00 ₸"
3,04.08.25,5750.0,Покупка,"ТОО ""ФИРКАН""",True,"+ 5 750,00 ₸"
3,04.08.25,-30000.0,Снятие,Банкомат Aruzhan,False,"- 30 000,00 ₸"
3,04.08.25,-1500.0,Перевод,Александр Н.,False,"- 1 500,00 ₸"
3,03.08.25,-1995.0,Покупка,Вкус Маркет,False,"- 1 995,00 ₸"
3,03.08.25,-1136.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 1 136,00 ₸"
3,03.08.25,-1015.0,Покупка,Рынок Дос-Нар,False,"- 1 015,00 ₸"
3,02.08.25,-5750.0,Покупка,"ТОО ""ФИРКАН""",True,"- 5 750,00 ₸"
3,02.08.25,-7144.0,Покупка,Coffeemag.kz,False,"- 7 144,00 ₸"
3,02.08.25,85000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 85 000,00 ₸"
3,02.08.25,-5440.0,Покупка,аптека Оптомед,False,"- 5 440,00 ₸"
3,01.08.25,-2232.0,Покупка,CITY CENTER,False,"- 2 232,00 ₸"
3,31.07.25,-770.0,Покупка,Вкус Маркет,False,"- 770,00 ₸"
3,31.07.25,-200.0,Покупка,Рынок Дос-Нар,False,"- 200,00 ₸"
3,31.07.25,-6000.0,Перевод,Надежда Л.,False,"- 6 000,00 ₸"
3,31.07.25,-396.0,Покупка,CITY CENTER,False,"- 396,00 ₸"
3,30.07.25,-20000.0,Перевод,Адилбек И.,False,"- 20 000,00 ₸"
3,30.07.25,-3150.0,Покупка,ТОО Kaspi Travel,False,"- 3 150,00 ₸"
3,30.07.25,-19220.0,Покупка,ТОО Kaspi Travel,False,"- 19 220,00 ₸"
3,30.07.25,-3150.0,Покупка,ТОО Kaspi Travel,False,"- 3 150,00 ₸"
3,30.07.25,-27066.0,Покупка,ТОО Kaspi Travel,False,"- 27 066,00 ₸"
3,30.07.25,-750.0,Перевод,Ринат С.,False,"- 750,00 ₸"
3,30.07.25,-875.0,Покупка,Рынок Дос-Нар,False,"- 875,00 ₸"
3,30.07.25,5570.0,Покупка,OZON.KZ,False,"+ 5 570,00 ₸"
3,29.07.25,-235.0,Покупка,Рынок Дос-Нар,False,"- 235,00 ₸"
3,29.07.25,-1100.0,Покупка,CITY CENTER,False,"- 1 100,00 ₸"
3,28.07.25,-1730.03,Покупка,ОЭСК,False,"- 1 730,03 ₸"
3,28.07.25,-549.54,Покупка,ОЭСК,False,"- 549,54 ₸"
3,28.07.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
3,28.07.25,-788.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 788,00 ₸"
3,28.07.25,-6797.0,Покупка,АЗС 5,False,"- 6 797,00 ₸"
3,26.07.25,-2813.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 2 813,00 ₸"
3,26.07.25,-7208.0,Покупка,CITY CENTER,False,"- 7 208,00 ₸"
3,26.07.25,-1500.0,Покупка,гостиница,False,"- 1 500,00 ₸"
3,26.07.25,-1405.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 1 405,00 ₸"
3,25.07.25,-2415.0,Покупка,ИПДаутова,False,"- 2 415,00 ₸"
3,25.07.25,-26000.0,Покупка,ИП ШАШКОВ С.В.,False,"- 26 000,00 ₸"
3,25.07.25,-12180.0,Покупка,ИП ШАШКОВ С.В.,False,"- 12 180,00 ₸"
3,25.07.25,-1160.0,Покупка,CITY CENTER,False,"- 1 160,00 ₸"
3,25.07.25,-3063.0,Покупка,Одноразовая посуда,False,"- 3 063,00 ₸"
3,24.07.25,-1702.0,Покупка,CITY CENTER,False,"- 1 702,00 ₸"
3,24.07.25,-6000.0,Покупка,Beeline,False,"- 6 000,00 ₸"
3,24.07.25,-172000.0,Покупка,Отбасы банк. Погашение кредита,False,"- 172 000,00 ₸"
3,23.07.25,-495.0,Покупка,Доснар,False,"- 495,00 ₸"
4,23.07.25,-90333.0,Покупка,OZON,False,"- 90 333,00 ₸"
4,23.07.25,390000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 390 000,00 ₸"
4,23.07.25,-12579.0,Покупка,KDV Казахстан,False,"- 12 579,00 ₸"
4,23.07.25,50000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 50 000,00 ₸"
4,22.07.25,-197823.0,Покупка,OZON.KZ,False,"- 197 823,00 ₸"
4,22.07.25,176000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 176 000,00 ₸"
4,22.07.25,-1370.0,Покупка,CITY CENTER,False,"- 1 370,00 ₸"
4,22.07.25,-800.0,Покупка,CITY CENTER,False,"- 800,00 ₸"
4,21.07.25,-861.0,Покупка,TEMU.COM,False,"- 861,00 ₸"
4,21.07.25,-2521.94,Покупка,Шығыс Жылу г. Усть-Каменогорск для для физических,False,"- 2 521,94 ₸"
4,21.07.25,-431.0,Покупка,ӨСКЕМЕНСПЕЦКОММУНТРАНС. Физические лица,False,"- 431,00 ₸"
4,21.07.25,-6428.0,Покупка,TEMU.COM,False,"- 6 428,00 ₸"
4,21.07.25,-7448.0,Покупка,TEMU.COM,False,"- 7 448,00 ₸"
4,20.07.25,-1056.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 1 056,00 ₸"
4,20.07.25,-1828.0,Покупка,CITY CENTER,False,"- 1 828,00 ₸"
4,20.07.25,-500.0,Покупка,ИПРыспаева,False,"- 500,00 ₸"
4,20.07.25,-1660.0,Перевод,Зауре С.,False,"- 1 660,00 ₸"
4,19.07.25,2.0,Покупка,Magnum E-commerce Kazakhstan,False,"+ 2,00 ₸"
4,19.07.25,-5226.0,Покупка,Magnum E-commerce Kazakhstan,False,"- 5 226,00 ₸"
4,19.07.25,-10000.0,Перевод,Адилбек И.,False,"- 10 000,00 ₸"
4,19.07.25,-5000.0,Перевод,Адилбек И.,False,"- 5 000,00 ₸"
4,18.07.25,6444.0,Покупка,OZON,False,"+ 6 444,00 ₸"
4,17.07.25,-3500.0,Перевод,Адилбек И.,False,"- 3 500,00 ₸"
4,17.07.25,-950.0,Покупка,Love coffee общий зал,False,"- 950,00 ₸"
4,16.07.25,-52866.0,Перевод,Gulandam A.,False,"- 52 866,00 ₸"
4,16.07.25,35000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 35 000,00 ₸"
4,16.07.25,-900.0,Перевод,Абай Т.,False,"- 900,00 ₸"
4,16.07.25,-2370.0,Перевод,Abdulhafiz R.,False,"- 2 370,00 ₸"
4,16.07.25,-5000.0,Перевод,Адилбек И.,False,"- 5 000,00 ₸"
4,16.07.25,-7000.0,Покупка,Арбалетный тир,False,"- 7 000,00 ₸"
4,16.07.25,-300.0,Покупка,ГулиевФ,False,"- 300,00 ₸"
4,15.07.25,-1660.0,Перевод,Темірлан М.,False,"- 1 660,00 ₸"
4,15.07.25,-1000.0,Покупка,Оскемен Водоканал. Физические лица,False,"- 1 000,00 ₸"
4,15.07.25,-4755.81,Покупка,Шығыс Жылу г. Усть-Каменогорск для для физических,False,"- 4 755,81 ₸"
4,15.07.25,-124956.0,Перевод,Наталья К.,False,"- 124 956,00 ₸"
4,15.07.25,74000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 74 000,00 ₸"
4,15.07.25,-8000.0,Покупка,аптека Оптомед,False,"- 8 000,00 ₸"
4,15.07.25,-1398.0,Покупка,Одноразовая посуда,False,"- 1 398,00 ₸"
4,14.07.25,7200.0,Пополнение,Андрей М.,False,"+ 7 200,00 ₸"
4,14.07.25,-850.0,Покупка,MAIKA Ивушка,False,"- 850,00 ₸"
4,14.07.25,-248.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 248,00 ₸"
4,14.07.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
4,14.07.25,-8720.0,Покупка,ИП Комутбаева ЧЧ,False,"- 8 720,00 ₸"
4,13.07.25,-5750.0,Покупка,"ТОО ""ФИРКАН""",False,"- 5 750,00 ₸"
4,13.07.25,-4900.0,Покупка,ИП ADVANCE,False,"- 4 900,00 ₸"
5,13.07.25,-984.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 984,00 ₸"
5,13.07.25,100000.0,Пополнение,В Kaspi Банкомате,False,"+ 100 000,00 ₸"
5,13.07.25,-5635.0,Покупка,CITY CENTER,False,"- 5 635,00 ₸"
5,13.07.25,-8892.0,Покупка,АЗС 5,False,"- 8 892,00 ₸"
5,12.07.25,-2000.0,Покупка,ОЭСК,False,"- 2 000,00 ₸"
5,12.07.25,-2000.0,Покупка,Шыгыс Лифт,False,"- 2 000,00 ₸"
5,12.07.25,101000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 101 000,00 ₸"
5,11.07.25,-11990.0,Покупка,"ТОО ""ФИРКАН""",False,"- 11 990,00 ₸"
5,11.07.25,-170596.0,Покупка,OZON,False,"- 170 596,00 ₸"
5,11.07.25,117000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 117 000,00 ₸"
5,11.07.25,1002.0,Покупка,Magnum E-commerce Kazakhstan,False,"+ 1 002,00 ₸"
5,11.07.25,-460.0,Покупка,CITY CENTER,False,"- 460,00 ₸"
5,11.07.25,-39754.0,Покупка,Magnum E-commerce Kazakhstan,False,"- 39 754,00 ₸"
5,11.07.25,49887.0,Покупка,Magnum E-commerce Kazakhstan,True,"+ 49 887,00 ₸"
5,11.07.25,-49887.0,Покупка,Magnum E-commerce Kazakhstan,True,"- 49 887,00 ₸"
5,10.07.25,-240.0,Покупка,Магазин продукты,False,"- 240,00 ₸"
5,10.07.25,-12180.0,Покупка,ИП ШАШКОВ С.В.,False,"- 12 180,00 ₸"
5,10.07.25,-12700.0,Покупка,ИП ШАШКОВ С.В.,False,"- 12 700,00 ₸"
5,10.07.25,-25400.0,Покупка,ИП ШАШКОВ С.В.,False,"- 25 400,00 ₸"
5,09.07.25,-1270.0,Перевод,Сара Т.,False,"- 1 270,00 ₸"
5,09.07.25,-600.0,Покупка,Рынок Дос-Нар,False,"- 600,00 ₸"
5,09.07.25,-830.0,Покупка,Доснар,False,"- 830,00 ₸"
5,09.07.25,-10150.0,Покупка,KDV Казахстан,False,"- 10 150,00 ₸"
5,09.07.25,160000.0,Пополнение,В Kaspi Банкомате,False,"+ 160 000,00 ₸"
5,09.07.25,8371.0,Покупка,OZON,False,"+ 8 371,00 ₸"
5,08.07.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
5,08.07.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
5,08.07.25,-35198.0,Покупка,OZON,False,"- 35 198,00 ₸"
5,08.07.25,100.0,Пополнение,С Kaspi Депозита,False,"+ 100,00 ₸"
5,08.07.25,89.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 89,00 ₸"
5,08.07.25,4000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 4 000,00 ₸"
5,08.07.25,-550.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 550,00 ₸"
5,08.07.25,-3163.0,Покупка,CITY CENTER,False,"- 3 163,00 ₸"
5,08.07.25,-48251.0,Покупка,OZON,False,"- 48 251,00 ₸"
5,08.07.25,14000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 14 000,00 ₸"
5,08.07.25,-880.0,Покупка,CITY CENTER,False,"- 880,00 ₸"
5,08.07.25,38000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 38 000,00 ₸"
5,07.07.25,-5995.0,Покупка,"ТОО ""ФИРКАН""",False,"- 5 995,00 ₸"
5,07.07.25,-4939.0,Покупка,DEFACTO,False,"- 4 939,00 ₸"
5,07.07.25,-280.0,Покупка,Магазин продукты,False,"- 280,00 ₸"
5,07.07.25,-6990.0,Покупка,KARI,False,"- 6 990,00 ₸"
5,07.07.25,50000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 50 000,00 ₸"
5,07.07.25,-13847.98,Покупка,Услуги Қазақтелеком по номеру телефона,False,"- 13 847,98 ₸"
5,07.07.25,-10317.06,Покупка,АЛСЕКО - квитанции за квартиру,False,"- 10 317,06 ₸"
5,07.07.25,-6980.0,Покупка,DeFacto,False,"- 6 980,00 ₸"
5,07.07.25,-10000.0,Перевод,Елена М.,False,"- 10 000,00 ₸"
5,07.07.25,-10000.0,Перевод,Елена М.,False,"- 10 000,00 ₸"
6,07.07.25,-1000.0,Покупка,ONAY.KZ,False,"- 1 000,00 ₸"
6,07.07.25,50000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 50 000,00 ₸"
6,07.07.25,-1510.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 1 510,00 ₸"
6,07.07.25,-13441.0,Покупка,Fix Price,False,"- 13 441,00 ₸"
6,06.07.25,-132451.0,Покупка,OZON,False,"- 132 451,00 ₸"
6,06.07.25,75000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 75 000,00 ₸"
6,06.07.25,-503.0,Покупка,ИП МЕЙРАМБЕКОВА,False,"- 503,00 ₸"
6,05.07.25,-1420.0,Покупка,Вкус Маркет,False,"- 1 420,00 ₸"
6,04.07.25,-1900.0,Покупка,Магазин продукты,False,"- 1 900,00 ₸"
6,04.07.25,-700.0,Покупка,Вкус Маркет,False,"- 700,00 ₸"
6,04.07.25,-2153.0,Покупка,CITY CENTER,False,"- 2 153,00 ₸"
6,04.07.25,-3063.0,Покупка,Одноразовая посуда,False,"- 3 063,00 ₸"
6,04.07.25,-480.0,Покупка,CITY CENTER,False,"- 480,00 ₸"
6,04.07.25,42000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 42 000,00 ₸"
6,03.07.25,-300.0,Покупка,CITY CENTER,False,"- 300,00 ₸"
6,03.07.25,-330.0,Покупка,Рынок Дос-Нар,False,"- 330,00 ₸"
6,03.07.25,-5820.0,Покупка,OZON,False,"- 5 820,00 ₸"
6,03.07.25,-45886.0,Покупка,OZON,False,"- 45 886,00 ₸"
6,03.07.25,12000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 12 000,00 ₸"
6,03.07.25,-545.0,Покупка,Доснар,False,"- 545,00 ₸"
6,03.07.25,-12700.0,Покупка,ИП ШАШКОВ С.В.,False,"- 12 700,00 ₸"
6,03.07.25,19000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 19 000,00 ₸"
6,03.07.25,-11880.0,Покупка,ИП ШАШКОВ С.В.,False,"- 11 880,00 ₸"
6,03.07.25,-1535.0,Покупка,CORSA,False,"- 1 535,00 ₸"
6,03.07.25,-7920.0,Покупка,ИП ШАШКОВ С.В.,False,"- 7 920,00 ₸"
6,02.07.25,-180.0,Покупка,CITY CENTER,False,"- 180,00 ₸"
6,02.07.25,-755.0,Покупка,Доснар,False,"- 755,00 ₸"
6,02.07.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
6,02.07.25,-20000.0,Покупка,ТОО Kaspi Travel,False,"- 20 000,00 ₸"
6,02.07.25,-150432.0,Покупка,ТОО Retail Master Group,False,"- 150 432,00 ₸"
6,02.07.25,167000.0,Пополнение,В Kaspi Банкомате,False,"+ 167 000,00 ₸"
6,02.07.25,56000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 56 000,00 ₸"
6,02.07.25,31000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 31 000,00 ₸"
6,02.07.25,-12446.0,Покупка,KDV Казахстан,False,"- 12 446,00 ₸"
6,02.07.25,7315.0,Покупка,OZON,False,"+ 7 315,00 ₸"
6,01.07.25,-620.0,Покупка,Доснар,False,"- 620,00 ₸"
6,01.07.25,39000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 39 000,00 ₸"
6,30.06.25,-1272.0,Покупка,Услуги КСК/ОСИ,False,"- 1 272,00 ₸"
6,30.06.25,-1710.0,Покупка,Услуги КСК/ОСИ,False,"- 1 710,00 ₸"
6,30.06.25,-3816.0,Покупка,Услуги КСК/ОСИ,False,"- 3 816,00 ₸"
6,30.06.25,-5130.0,Покупка,Услуги КСК/ОСИ,False,"- 5 130,00 ₸"
6,30.06.25,-3000.0,Перевод,На Kaspi Депозит,False,"- 3 000,00 ₸"
6,30.06.25,-2161.84,Покупка,ОЭСК,False,"- 2 161,84 ₸"
6,30.06.25,20000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 20 000,00 ₸"
6,30.06.25,-751590.0,Перевод,Татьяна Т.,False,"- 751 590,00 ₸"
6,30.06.25,538290.0,Пополнение,С Kaspi Депозита,False,"+ 538 290,00 ₸"
6,30.06.25,92394.0,Пополнение,Наталья К.,False,"+ 92 394,00 ₸"
7,30.06.25,27000.0,Пополнение,Со своего Счета в Kaspi Pay,False,"+ 27 000,00 ₸"
7,29.06.25,-630.0,Покупка,Вкус Маркет,False,"- 630,00 ₸"
