Дата,Номер документа,Дебет,Кредит,Контрагент (имя),Контрагент ИИН/БИН,Детали платежа,КНП
31.05.2024,1686,,200000.0,ANTARIUM GROUP 970340004013,970340004013,Референс 3143226428 Прочие платежи по транспортным услугам. Оплата за услуги самосвала по сч/о №6 от 02.05.2024г. Сумма 200 000-00 тенге без НДС,
31.05.2024,138022732,,600000.0,Государственное учреждение “Аппарат Алтыкарасуского се 921240000348,770701302393,"Референс 3143209903 СФ# 1240860/24-127 за 31.05.2024 ЗП# 7596783 Ст.- Окончательный.ESF-770701302393-20240525- 63166563 25.05.2024 Услуги по вывозу твердых бытовых отходов в населенном пункте Енбекши Алтыкарасуского сельского округа, 7596783 01.04.2024",
31.05.2024,003085911067,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3142618781 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 05 месяц,
23.05.2024,1872,,706250.0,ANTARIUM GROUP 970340004013,970340004013,Референс 3135994626 Платежи за услуги иного сухопутного транспорта. Оплата за услуги самосвала по сч/о №6 от 02.05.2024г. Сумма 706 250-00 тенге без НДС,
22.05.2024,003076614158,2600.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3134537082 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 22.05.24 на сумму 520 000.00 KZT. НДС не облагается.",
22.05.2024,2,520000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3134537075 выдача на оплату товаров и услуг,
20.05.2024,137443470,,1880000.0,"Государственное учреждение ""Аппарат Журынского сельско 931240000895",931240000895,"Референс 3132563661 СФ# 1240812/24-161 за 20.05.2024 ЗП# 7622078 Ст.-Текущий.Пер-ся очистка от снега и сод.внутр и внешних авто.дорог п.Колденен Темир, Кобелей и №53 разъезд Талдысай, дог №12 от 15.04.2024г, с- ф№ESF-770701302393-20240512-35424083 от 12.05.2024г увед№7622078 от 15.04.2024г",
15.05.2024,003069836743,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3128207575 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 15.05.24 на сумму 100 000.00 KZT. НДС не облагается.",
15.05.2024,2,100000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3128207531 Выдача на оплату товаров и услуг,
30.04.2024,003056105113,1750.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3115459304 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 30.04.24 на сумму 350 000.00 KZT. НДС не облагается.",
30.04.2024,1,350000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3115459276 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
30.04.2024,003055165474,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3114868581 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 04 месяц,
19.04.2024,136546159,,1000000.0,"Государственное учреждение ""Аппарат Аккемирского сельс 320540000013",320540000013,Референс 3105900291 СФ# 1240787/24-175 за 19.04.2024 ЗП# 7466134 Ст.-Текущий.7466134 от 31.01.2024 Содержание авто дорог Кандыагаш -Жарык и внутри поселковых дорог с. Жарык за апрель м-ц 2024г Дог №4 от 30.01.2024г С.Ф ESF-770701302393- 20240415-55935481 от 15.04.2024,
12.04.2024,003039062423,1500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3099838470 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 12.04.24 на сумму 300 000.00 KZT. НДС не облагается.",
12.04.2024,1,300000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3099838448 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
05.04.2024,003031643236,2000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3093009519 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 05.04.24 на сумму 400 000.00 KZT. НДС не облагается.",
05.04.2024,2,400000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3093009508 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ 2,
29.03.2024,003024223230,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3086208056 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 03 месяц,
28.03.2024,003023204416,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3085325557 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 3 от 28.03.24 на сумму 200 000.00 KZT. НДС не облагается.",
28.03.2024,3,200000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3085325551 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
27.03.2024,135849166,,2000000.0,"Государственное учреждение ""Аппарат Журынского сельско 931240000895",931240000895,"Референс 3084341315 СФ# 1240812/24-96 за 26.03.2024 ЗП# 7461863 Ст.- Текущий.Перечисляется очистка от снега и содержание внутренних и внешних автомобильных дорог поселка Журын, за март месяц 2024г,договор №1 от 30.01.2024г,с- ф№ESF-770701302393-20240326-41464023 от 26.03.2024г,увед№7461863 от 30.01.2024г",
27.03.2024,135875524,,35000.0,"""Отдел архитектуры , градостроительства и строительства 101240017004",101240017004,Референс 3084080288 СФ# 4660762/24-123 за 27.03.2024 ЗП# Ст.- Окончательный.Перечисляется за Услуги по техническому обслуживанию автотранспорта/специальной техники за март согл.дог 7 от 01.03.2024г. ESF-770701302393- 20240322-18023392 от 22.03.2024,
18.03.2024,003014587225,650.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3077292313 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 18.03.24 на сумму 130 000.00 KZT. НДС не облагается.",
18.03.2024,1,130000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3077292276 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
13.03.2024,135379397,,1000000.0,"Государственное учреждение ""Аппарат Аккемирского сельс 320540000013",320540000013,Референс 3073011867 СФ# 1240787/24-94 за 12.03.2024 ЗП# 7466134 Ст.-Текущий.7466134 от 31.01.2024 Содержание авто дорог Кандыагаш -Жарык и внутри поселковых дорог с. Жарык за февраль м-ц 2024г Дог №4 от 30.01.2024г С.Ф ESF-770701302393- 20240227-68669102 от 27.02.2024,
07.03.2024,135290578,,666000.0,"Государственное учреждение ""Аппарат города Кандыагаш 931240000964",931240000964,Референс 3068266277 СФ# 1240779/24-117 за 05.03.2024 ЗП# 7423019 Ст.- Окончательный.Увед.№7423019 от 19.01.2024 г Переч.за работы по техническому обслуживание светофоров в городе Кандыагаш за февраль 2024 г.согл.дог.№11 от 18.01.2024 г.и с/ф №ESF-770701302393- 20240305-73379771 от 05.03.2024 г,
07.03.2024,003004539535,5600.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3067945363 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 07.03.24 на сумму 1 400 000.00 KZT. НДС не облагается.",
07.03.2024,2,1400000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3067945341 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
06.03.2024,346,,1300000.0,"""А-Лидер"" 030440003618",030440003618,Референс 3066757564 согласно счета на оплату № 7 от 05.03.2024 за перевозку Без НДС Платежи за услуги иного сухопутного транспорта,
04.03.2024,003000452147,1250.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3064367853 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 04.03.24 на сумму 250 000.00 KZT. НДС не облагается.",
04.03.2024,1,250000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3064367848 Выдача на оплату товаров и услуг,
29.02.2024,002996855148,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3060973643 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 02 месяц,
28.02.2024,002995661032,1500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3059897291 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 28.02.24 на сумму 300 000.00 KZT. НДС не облагается. 3",
28.02.2024,1,300000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3059897278 Выдача на оплату товаров и услуг,
23.02.2024,134801935,,1650000.0,"Государственное учреждение ""Аппарат Журынского сельско 931240000895",931240000895,"Референс 3056025301 СФ# 1240812/24-43 за 22.02.2024 ЗП# 7461863 Ст.- Текущий.Перечисляется очистка от снега и содержание внутренних и внешних автомобильных дорог поселка Журын, за февраль месяц 2024г,договор №1 от 30.01.2024г,с-ф№ESF-770701302393- 20240222-78867433 от",
22.02.2024,002989967265,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3054776111 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 22.02.24 на сумму 200 000.00 KZT. НДС не облагается.",
22.02.2024,2,200000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3054776106 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
19.02.2024,002986758211,750.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3051936749 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 19.02.24 на сумму 150 000.00 KZT. НДС не облагается.",
19.02.2024,1,150000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3051936725 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
16.02.2024,002985091992,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3050210311 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 16.02.24 на сумму 50 000.00 KZT. НДС не облагается.",
16.02.2024,1,50000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3050210295 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
12.02.2024,002979559362,1750.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3045455052 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 12.02.24 на сумму 350 000.00 KZT. НДС не облагается.",
12.02.2024,1,350000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3045455041 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
06.02.2024,002974692325,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3040841930 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 06.02.24 на сумму 200 000.00 KZT. НДС не облагается.",
06.02.2024,2,200000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3040841912 Выдача на оплату товаров и услуг,
31.01.2024,002969114164,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3035611014 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 31.01.24 на сумму 200 000.00 KZT. НДС не облагается.",
31.01.2024,1,200000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3035611005 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
31.01.2024,002968218513,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3035044403 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 01 месяц,
26.01.2024,002964334948,650.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3031405134 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 26.01.24 на сумму 130 000.00 KZT. НДС не облагается.",
26.01.2024,1,130000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3031405118 Выплата на оплату товаров и услуг,
17.01.2024,002956436507,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3024115600 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 17.01.24 на сумму 100 000.00 KZT. НДС не облагается.",
17.01.2024,1,100000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3024115592 Выдача на оплату товаров и услуг,
17.01.2024,2,164115.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3023914209 Перечисление в бюджет нескольким бенефициарам 4,
17.01.2024,ONB8E18F9,1000.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,Референс 3023905777 Пеня за несвоевременное перечисление социальных отчислений Пеня за несвоевременное перечисление социальных отчислений,
17.01.2024,ONBF521DA,29400.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,Референс 3023903506 Взносы на обязательное социальное медицинское страхование Взносы на обязательное социальное медицинское страхование,
17.01.2024,ONB5097E8,178815.0,,Кандыагаш Мугалжарского района 931240000964,931240000964,"Референс 3023900341 июль-декабрь 2023; Индивидуальный подоходный налог с доходов, не облагаемых у источника выплаты Начисленные (исчисленные) и иные обязательства в бюджет",
17.01.2024,ONB6B092B,2200.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,Референс 3023898102 Пеня за несвоевременное перечисление обязательных пенсионных взносов Пеня за несвоевременное перечисление обязательных пенсионных взносов,
17.01.2024,ONB8DD794,14700.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,Референс 3023896901 Cоциальные отчисления Cоциальные отчисления,
17.01.2024,ONBD85DA6,42000.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,Референс 3023894552 Обязательные пенсионные взносы Обязательные пенсионные взносы,
11.01.2024,002951660871,950.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3019561269 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № ONB2BE7DE от 11.01.24 на сумму 2 200 000.00 KZT. НДС не облагается.",
11.01.2024,ONB2BE7DE,2200000.0,,Абданбаев Ардак Адилбекович 770701302393,770701302393,"Референс 3019561229 перевод Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
29.12.2023,002941486487,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 3008042944 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 12 месяц,
27.12.2023,002939484147,950.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3006295330 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № ONB4BAE76 от 27.12.23 на сумму 3 100 000.00 KZT. НДС не облагается.",
27.12.2023,ONB4BAE76,3100000.0,,Абданбаев Ардак Адилбекович 770701302393,770701302393,"Референс 3006295321 перевод Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
27.12.2023,133676472,,2147000.0,"Государственное учреждение ""Аппарат Журынского сельско 931240000895",931240000895,"Референс 3006039619 СФ# 1240812/23-447 за 27.12.2023 ЗП# 7063691 Ст.- Окончательный.П-я на оч от сн и сод. вну и вне дор п. Журын и оч от снега и сод-я внут-х и вне дор пос. Колд Темир,Коб и 53 разъ Талд за декабрь 2023, д№16 от 25.05.2023г с-ф ESF- 770701302393-20231226-50653022 от 26.12.2023г, ув7063691 от 25.05.2023",
27.12.2023,133691886,,44500.0,"""Отдел архитектуры , градостроительства и строительства 101240017004",101240017004,"Референс 3005967106 СФ# 4660762/23-466 за 27.12.2023 ЗП# Ст.-Окончательный.переч за Землеустроительные работы по отводу и установлению границ земельного участка по объекту ""многофункциональная спортплощадка в с.Сага Муг рай Актюб обл дог№73 от26.12.23""ESF-770701302393- 20231227-41981411 от27.12.2023 5",
27.12.2023,133691887,,44500.0,"""Отдел архитектуры , градостроительства и строительства 101240017004",101240017004,"Референс 3005967103 СФ# 4660762/23-467 за 27.12.2023 ЗП# Ст.-Окончательный.переч за Землеустроительные работы по отводу и установлению границ земельного участка по объекту ""многофункциональная спортплощадка в с.Булакты Муг рай Актюб обл дог№72 от26.12.23ESF-770701302393- 20231227-50870222 от27.12.2023",
22.12.2023,002934564552,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 3001886649 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 5 от 22.12.23 на сумму 70 000.00 KZT. НДС не облагается.",
22.12.2023,5,70000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 3001886622 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
22.12.2023,133419735,,1800000.0,"Государственное учреждение ""Аппарат сельского округа и 970340001732",970340001732,"Референс 3001836704 СФ# 1240811/23-413 за 22.12.2023 ЗП# 7045775 Ст.- Окончательный.Опл.за работу по содерж.автомоб. дорог Жанатурмыс-Журын с/о им. К. Жубанова Мугалж.района за декабрь 2023г согл.договора №14 от 15.05.2023г, счета-фактуры № ESF- 770701302393-20231219-53446993 от",
22.12.2023,133363858,,170000.0,"Государственное учреждение ""Аппарат города Алга Алгинс 970740001757",970740001757,Референс 3001820907 СФ# 1240756/23-796 за 21.12.2023 ЗП# 7043171 Ст.- Окончательный.Счет-фактура ESF- 770701302393-20231220-38962362 от 20.12.2023г. Услуги по техническому обслуживанию светофора автомобильных дорог города Алга. Уведомление №7043171 от,
21.12.2023,133327954,,364000.0,"Государственное учреждение ""Аппарат города Кандыагаш 931240000964",931240000964,Референс 3000612445 СФ# 1240779/23-1016 за 20.12.2023 ЗП# 6869266 Ст.- Окончательный.Увед.№6869266 от 10.02.2023 г. Переч.за работу по техническому обслуживание светофоров в городе Кандыагаш за декабрь 2023 г.согл.дог.№35 от 10.02.2023 г. и с/ф №ESF-770701302393- 20231220-58296483 от 20.12.2023 г,
20.12.2023,2656,,1235000.0,"Товарищество с ограниченной ответственностью ""PGS 210740007283",210740007283,Референс 2999502047 Услуги самосвала по договору № PGS\Оку\КШ-Кан\2009-1 от 20.09.2023 Сумма 1 235 000-00 тенге без НДС Прочие платежи по транспортным услугам,
20.12.2023,002931434177,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2999319295 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 20.12.23 на сумму 50 000.00 KZT. НДС не облагается.",
20.12.2023,1,50000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2999319283 ВЫПЛАТА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
14.12.2023,002927403881,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2995324792 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 14.12.23 на сумму 200 000.00 KZT. НДС не облагается.",
14.12.2023,1,200000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2995324777 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
13.12.2023,132938386,,200000.0,"""Отдел архитектуры , градостроительства и строительства 101240017004",101240017004,Референс 2994056610 СФ# 4660762/23-377 за 06.12.2023 ЗП# Ст.-Окончательный.пер. за Услуги по вывозу (сбору) неопасных отходов/имущества/материалов ESF- 770701302393-20231204- 93872151от04.12.2023 дог№37 от15.08.2023г.,
07.12.2023,002920486259,750.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2989043087 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 07.12.23 на сумму 150 000.00 KZT. НДС не облагается.",
07.12.2023,1,150000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2989043082 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
05.12.2023,002917980129,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2986808574 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 2 от 05.12.23 на сумму 70 000.00 KZT. НДС не облагается. 6",
05.12.2023,2,70000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2986808555 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
30.11.2023,002912921453,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 2982223501 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 11 месяц,
22.11.2023,002905373526,750.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2975370551 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 22.11.23 на сумму 150 000.00 KZT. НДС не облагается.",
22.11.2023,1,150000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2975370548 ВЫДАЧА НА ОПЛАТУ ТОВАРОВ И УСЛУГ,
20.11.2023,131963607,,170000.0,"Государственное учреждение ""Аппарат города Алга Алгинс 970740001757",770701302393,Референс 2973471178 СФ# 1240756/23-662 за 20.11.2023 ЗП# 7043171 Ст.-Текущий.Счет- фактура ESF-770701302393-20231118- 72237572 от 18.11.2023г. Услуги по техническому обслуживанию светофора автомобильных дорог города Алга. Уведомление №7043171 от 12.05.2023г.,
20.11.2023,131954481,,182000.0,"Государственное учреждение ""Аппарат города Кандыагаш 931240000964",931240000964,Референс 2973342782 СФ# 1240779/23-881 за 19.11.2023 ЗП# 6869266 Ст.- Текущий.Увед.№6869266 от 10.02.2023 г. Переч.за работу по техническому обслуживание светофоров в городе Кандыагаш за октябрь 2023 г.согл.дог.№35 от 10.02.2023 г. и с/ф № ESF-770701302393- 20231116-87801703 от 16.11.2023 г,
09.11.2023,2247,,390000.0,"Товарищество с ограниченной ответственностью ""PGS 210740007283",210740007283,"Референс 2964766435 Услуги самосвала по договору № PGS\Оөу-ст\КШ-Кан\2009-1 от 20.09.2023 г, ЭСФ №15 от 03.11.2023 Сумма 390 000-00 тенге без НДС Прочие платежи по транспортным услугам",
08.11.2023,002892959127,950.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2963873831 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № ONB4B62FD от 08.11.23 на сумму 1 180 000.00 KZT. НДС не облагается.",
08.11.2023,ONB4B62FD,1180000.0,,Абданбаев 770701302393,770701302393,"Референс 2963873813 пополнение Прочие безвозмездные переводы денег,",
07.11.2023,304,,1300000.0,"""А-Лидер"" 030440003618",030440003618,Референс 2962662584 согласно счета на оплату № 18 от 06.11.2023 за перевозку Без НДС Платежи за услуги иного сухопутного транспорта,
31.10.2023,131500419,,1700000.0,"Государственное учреждение ""Аппарат Журынского сельско 931240000895",931240000895,"Референс 2956933279 СФ# 1240812/23-353 за 31.10.2023 ЗП# 7063691 Ст.-Текущий.П-я на оч от сн и сод. вну и вне дор п. Журын и оч от снега и сод-я внут-х и вне дор пос. Колд Темир,Коб и 53 разъ Талд за октябрь 2023, д№16 от 25.05.2023г с-ф ESF-770701302393- 20231031-50441373 от 31.10.2023г, ув7063691 от 25.05.2023",
31.10.2023,002884531272,1000.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,121000010921,Референс 2956316449 CMSTAKE Комиссия за ведение счета KZ58601A121000010921 за 10 месяц,
26.10.2023,002880760672,500.0,,Актюбинский Областной Народного Банка Казахстана 961141000023,961141000023,"Референс 2952807829 Комиссия за операцию ""Выдача наличных денег"" согласно тарифам банкаКассовый документ № 1 от 26.10.23 на сумму 40 000.00 KZT. НДС не облагается.",
26.10.2023,1,40000.0,,Актюбинский ОФ 961141000023,961141000023,Референс 2952807817 выдача на оплату товаров и услуг,
23.10.2023,131112194,,160000.0,"Государственное учреждение ""Аппарат города Алга Алгинс 970740001757",770701302393,Референс 2950163628 СФ# 1240756/23-604 за 23.10.2023 ЗП# 7043171 Ст.-Текущий.Счет- фактура ESF-770701302393-20231022- 34255633 от 22.10.2023г. Услуги по техническому обслуживанию светофора автомобильных дорог города Алга. Уведомление №7043171 от 12.05.2023г. 7,
20.10.2023,131034567,,700000.0,"Государственное учреждение ""Аппарат сельского округа и 970340001732",970340001732,"Референс 2948515083 СФ# 1240811/23-308 за 19.10.2023 ЗП# 7045775 Ст.-Текущий.Опла.за работу по содерж.автомоб. дорог Жанатурмыс - Журын с/о им. К. Жубанова Мугалж.района за октябрь 2023г согл.догов.№14 от 15.05.2023г, счета-факт.№ ESF-770701302393-20231013-89372661 от 13.10.2023г. Уведомл.№7045775 от 15.05.2023 г",
