Дата,Номер документа,Дебет,Кредит,Контрагент (имя),Контрагент ИИН/БИН,Детали платежа,КНП
19.06.2024,12528,,150000.0,Central Asia Mining 130640000384,130640000384,"Референс 3161317627 согл акту сверки 11 06 2024г Углекислый газ Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
19.06.2024,312,,15998.0,"на ПХВ ""Кентауская управления здравоохранения ТО 990640003199",990640003199,"Референс 3161296935 Перечисляется за заправку баллонов углекислым газом, согласно договора №48 от 22.02.2023 года. Без НДС. Платежи за профессиональные, научные и технические услуги,",
18.06.2024,22508,,184000.0,Отау-Строй 040140001989,040140001989,"Референс 3160208680 Оплата за углекислый газ согл. счету № 193 от 31.05.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
18.06.2024,000356,,10000.0,Казмонтажстройконструкц 061240010562,061240010562,"Референс 3160205130 За углекислый газ по счету на оплату №213 от 18.06.2024 гСумма 10 000-00 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
18.06.2024,000354,,215000.0,Казмонтажстройконструкц 061240010562,061240010562,"Референс 3160162832 За углекислый газ по счету на оплату №190 от 31.05.2024 г Сумма 215 000-00 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
17.06.2024,343,,114000.0,"""Гасыр Энерджи Констракшн"" 230940023994",230940023994,"Референс 3159192419 Cчет на оплату №205 от 11.06.2024 г Сумма 114 000-00 тенге без налога Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
17.06.2024,710,,60000.0,Medcomfort 160440016666,160440016666,Референс 3158737968 За товар. Оплата за товар согласно счета №209 от 17.06.2024 г. Без НДС,
14.06.2024,24011807,,437000.0,"""ОҢТҮСТІК- ҚҰРЫЛЫС-СЕРВИС"" 010340004024",010340004024,Референс 3157262522 Согласно счета № 200 от 04.06.2024г. За углекислый газ в цех М К,
14.06.2024,270,,195000.0,"""Stroi construction"" 200340022944",200340022944,"Референс 3157130723 За товар. Углекислый газ, согласно счету №208 от 13.06.2024г",
14.06.2024,219,,24000.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3156586453 За товар. Оплата за углекислый газ, согласно счета № 206 от 13.06.2024г. Сумма 24 000-00 тенге без НДС",
13.06.2024,221,,28000.0,"Товарищество с ограниченной ответственностью ""КазИнжинирингГ 131140016721",131140016721,"Референс 3155866080 согл счета №197 от 04.06.24 Сумма 28 000-00 тенге в т.ч. НДС(12%) 3 000-00 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
13.06.2024,2344,,36000.0,Qut-Bereke Qurylys 130140022456,130140022456,"Референс 3155800258 Оплата по счету № 207 от 13.06.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
12.06.2024,836,,50000.0,КАС-бетон 080240014308,080240014308,"Референс 3154945479 За усл. согл. счета на опл. №73 от 29.02.2024 г. Платежи за профессиональные, научные и технические услуги, 2",
11.06.2024,1488,,114000.0,Standard Steel KZ 041240001193,041240001193,"Референс 3153630403 сч .199 от 04 10 2024г за углекислый газ Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713",
11.06.2024,003097656038,470.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3153603587 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 33 от 11.06.24 на сумму 728 000.00 KZT. НДС не облагается.",
11.06.2024,33,728000.0,,"""Tian Shan Brands"" 151140025922",151140025922,"Референс 3153603558 за Углекислый газ. (в том числе НДС = 78000.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
07.06.2024,102,,50000.0,МеталлСантехИзделия 200140005293,200140005293,"Референс 3150003264 Предоплата за углекислый газ в балонах сог-но сч № 196 от 03.06.2024 года. Сумма 50 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
06.06.2024,1118,,10000.0,Нефтереммаш 030840001110,030840001110,"Референс 3149490802 За углекислый газ по счету №176 от 24 мая 2024г Сумма 10 000-00 тенге в т.ч. НДС(12%) 1 071-43 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
06.06.2024,782,,72000.0,Шымкент Рем Сервис 040140003758,040140003758,"Референс 3149019185 Оплата за углекислый газ согласно счета №198 от 03.06.2024г.Сумма 72 000-00 тенге в т.ч. НДС(12%) 7 714-29 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
05.06.2024,1668,,90000.0,Электрозавод сервис 171040010151,171040010151,"Референс 3148267329 Счет на оплату № 201 от 05 июня 2024 г. Сумма 90 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
04.06.2024,919,,5000.0,"""Корпорация ""Береке 981040000510",981040000510,Референс 3146910737 За товар. За Углекислый газ сог сч №191 31/05-24 г Без НДС,
04.06.2024,2304,,7000.0,Qut-Bereke Qurylys 130140022456,130140022456,"Референс 3146643948 Оплата за углекислый газ счет № 192 от 31.05.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
03.06.2024,1383,,39000.0,Step Park KZ Степ КЗ 171240004838,171240004838,"Референс 3145047516 С-но счет на оплату №195 от 03.06.24 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
03.06.2024,003088519575,1250.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3145014476 Комиссия за операцию ""Снятие с текущего счета ЮЛ через АК"" согласно тарифам банка. НДС не облагается.",
03.06.2024,003088519441,250000.0,,Народный Банк Республики Казахстан 940140000385,940140000385,Референс 3145014351 Снятие с текущего счета ЮЛ/ПБОЮЛ через АК. (Снятие наличных денег с текущих или корреспондентских счетов),
03.06.2024,1068,,30000.0,DALA- CONSTRUCTION.KZ 020940004820,020940004820,"Референс 3144861010 Оплата за товар согласно счета на оплату N189 от 30.05.2024 Сумма 30 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
31.05.2024,003086656633,556.5,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3143075828 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 32 от 31.05.24 на сумму 371 000.00 KZT. НДС не облагается. 3",
31.05.2024,32,371000.0,,"""Tian Shan Brands"" 151140025922",151140025922,"Референс 3143075752 за Углекислый газ. (в том числе НДС = 39750.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
31.05.2024,003085756599,1000.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,Референс 3142532574 CMSTAKE Комиссия за ведение счета KZ376017291000010077 за 05 месяц,
30.05.2024,744,,36000.0,Шымкент Рем Сервис 040140003758,040140003758,"Референс 3141683784 Оплата за углекислый газ согласно счета №188 от 29.05.2024г.Сумма 36 000-00 тенге в т.ч. НДС(12%) 3 857-14 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
29.05.2024,701,,450000.0,"""ДОНИСТРОЙ"" 171040031362",171040031362,"Референс 3141017670 Оплата по акту сверки Без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
29.05.2024,215478,,16800.0,Sin Yuan Steel Син Стил 160240023106,160240023106,"Референс 3140942848 Согласно счет на оплату №182 от 28,05,2024г лом Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
29.05.2024,254,,12000.0,ШСП Автоматпром 950540000341,950540000341,"Референс 3140555347 За углекислый газ по сч № 184 от 28.05.2024 г Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
28.05.2024,401,,27200.0,"Товарищество с ограниченной ответственностью ""Совместное пре 201240008715",201240008715,Референс 3139874175 За товар. Оплата за углекислый газ по счету № 180 от 27.05.2024г Сумма 27 200-00 тенге без НДС,
28.05.2024,195,,12000.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3139823422 За товар. Оплата за углекислый газ, согласно счета № 185 от 28.05.2024г. Сумма 12 000-00 тенге без НДС",
28.05.2024,92,,195000.0,"""Дельта Инвест 220540043809",220540043809,Референс 3139786349 За товар. Оплата согласно счет №186 от28 мая 2024г.,
28.05.2024,131,,55000.0,"Товарищество с ограниченной ответственностью ""Минеральная во 140840007925",140840007925,"Референс 3139774068 Углекислый газ 10 шт счет № 183 от 28 мая 2024года.. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713",
27.05.2024,192,,7500.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3138826152 Платежи по лизинг. Оплата за аренду углекислотных баллонов, согласно счета № 177 от 27.05.2024г. Сумма 7 500-00 тенге без НДС",
27.05.2024,1376,,75000.0,Step Park KZ Степ КЗ 171240004838,171240004838,"Референс 3138788142 С-но счет на оплату №178от 27.05.24 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
27.05.2024,30,6800.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,"Референс 3138696954 ВОСМС за апрель, май 2024 г Взносы на обязательное социальное медицинское страхование",
27.05.2024,29,11900.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,"Референс 3138696746 Cоциальные отчисления за апрель, май 2024 года Cоциальные отчисления",
27.05.2024,28,34000.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,"Референс 3138696528 Обязательные пенсионные взносы за апрель, май 2024 года Обязательные пенсионные взносы 4",
27.05.2024,31,10200.0,,"""Государственная корпорация ""Правительство для граждан"" 160440007161",160440007161,"Референс 3138696408 ООСМС за апрель, май 2024 г Отчисления на обязательное социальное медицинское страхование",
24.05.2024,24011348,,156000.0,"""ОҢТҮСТІК- ҚҰРЫЛЫС-СЕРВИС"" 010340004024",010340004024,Референс 3136950107 Согласно счета № 175 от 23.05.2024г. За углекислый газ в цех М К,
23.05.2024,175,,7500.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3135507746 Платежи по лизинг. Оплата за аренду углекислотных баллонов, согласно счета № 143 от 25.04.2024г. Сумма 7 500-00 тенге без НДС",
22.05.2024,003076906162,900.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3134735568 За операцию. Абонентская плата за OnlineBank Ежем.комис.за обслуж.электр.клиен. с исп.системы Onlinebank. Без НДС, за контракт 566996, 05/2024",
22.05.2024,130,,44000.0,"Товарищество с ограниченной ответственностью ""Минеральная во 140840007925",140840007925,"Референс 3134508609 Углекислый газ 8 шт счет № 174 от 22 мая 2024года.. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713",
21.05.2024,1276,,94500.0,Standard Steel KZ 041240001193,041240001193,"Референс 3133930969 согл сч 168 от 13 05 24 г за приобр углекислого газаБез НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
21.05.2024,1473,,90000.0,Электрозавод сервис 171040010151,171040010151,"Референс 3133895645 Счет на оплату № 169 от 15 мая 2024 г. Сумма 90 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
21.05.2024,003075908939,470.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3133871112 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 27 от 21.05.24 на сумму 94 500.00 KZT. НДС не облагается.",
21.05.2024,27,94500.0,,"""АЛЬКОР"" 991240001507",991240001507,"Референс 3133871078 Возврат ошибочно перечисленных средств на основании письма №13 от 21.05.2024 Возврат средств за непредоставленные товары,",
21.05.2024,003075902826,525.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3133867349 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 26 от 21.05.24 на сумму 350 000.00 KZT. НДС не облагается.",
21.05.2024,26,350000.0,,"""Tian Shan Brands"" 151140025922",151140025922,"Референс 3133867326 за Углекислый газ. (в том числе НДС = 37500.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
20.05.2024,109,,94500.0,АЛЬКОР 991240001507,991240001507,"Референс 3132834864 Cч №168 от 13 05 2024г за углекислый газ Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713",
20.05.2024,1614,,5000.0,"""South Kazakhstan Construction Company"" 091140012818",091140012818,"Референс 3132631659 Предоплата за углек.газ по Счету№172 от 20.05.24 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
16.05.2024,170,,30000.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3129355168 За товар. Оплата за углекислый газ, согласно счета № 1771 от 16.05.2024г. Сумма 30 000-00 тенге без НДС",
15.05.2024,21668,,129000.0,Отау-Строй 040140001989,040140001989,"Референс 3128220034 Оплата за углекислый газ согл. счету № 154 от 30.04.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713, 5",
15.05.2024,003069774856,525.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3128161129 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 25 от 15.05.24 на сумму 350 000.00 KZT. НДС не облагается.",
15.05.2024,25,350000.0,,Tian Shan Brands 151140025922,151140025922,"Референс 3128161099 за Углекислый газ. (в том числе НДС = 37500.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
15.05.2024,711,,30000.0,КАС-бетон 080240014308,080240014308,"Референс 3128152203 За усл. согл. счета на опл. №73 от 29.02.2024 г. Платежи за профессиональные, научные и технические услуги,",
15.05.2024,9536517,,16800.0,Sin Yuan Steel Син Стил 160240023106,160240023106,"Референс 3127872671 Согласно счет на оплату №166 от 13,05,2024г заправка Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
13.05.2024,003066543849,470.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3125510759 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 24 от 13.05.24 на сумму 364 000.00 KZT. НДС не облагается.",
13.05.2024,24,364000.0,,Tian Shan Brands 151140025922,151140025922,"Референс 3125510700 за Углекислый газ. (в том числе НДС = 39000.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
06.05.2024,1336,,90000.0,Электрозавод сервис 171040010151,171040010151,"Референс 3121403430 Счет на оплату № 150 от 26 апреля 2024 г. Сумма 90 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
04.05.2024,2174,,28000.0,Qut-Bereke Qurylys 130140022456,130140022456,"Референс 3119609863 Оплата по счету № 164 от 04.05.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
03.05.2024,2382,,190000.0,"""ОҢТҮСТІК- ҚҰРЫЛЫС-СЕРВИС"" 010340004024",010340004024,"Референс 3118549739 Согласно счета № 149 от 25.04.2024г. За углекислый газ, аренда кислородных баллонов (20шт)",
03.05.2024,2391,,58500.0,"""ОҢТҮСТІК- ҚҰРЫЛЫС-СЕРВИС"" 010340004024",010340004024,Референс 3118549721 Согласно счета № 129 от 11.04.2024г. За углекислый газ (9бал),
03.05.2024,86,,7000.0,МЭМ 070740013168,070740013168,"Референс 3118009098 Оплата за углекислоту, основание счет на оплату № 156 от 30 апреля 2024 года года. Без учета НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
03.05.2024,92,,88000.0,"Товарищество с ограниченной ответственностью ""Минеральная во 140840007925",140840007925,"Референс 3117945132 Углекислый газ 16 шт счет № 162 от 02 мая 2024года.. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713.",
02.05.2024,855,,25000.0,DALA- CONSTRUCTION.KZ 020940004820,020940004820,"Референс 3117157774 Оплата за товар согласно счета на оплату N157 от 30.04.2024г. Сумма 25 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
02.05.2024,003057256902,470.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3116674251 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 23 от 02.05.24 на сумму 350 000.00 KZT. НДС не облагается.",
02.05.2024,23,350000.0,,Tian Shan Brands 151140025922,151140025922,"Референс 3116674218 за Углекислый газ. (в том числе НДС = 37500.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713, 6",
02.05.2024,610,,36000.0,Шымкент Рем Сервис 040140003758,040140003758,"Референс 3116639685 Оплата за углекислый газ согласно счета №160 от 30.04.2024г.Сумма 36 000-00 тенге в т.ч. НДС(12%) 3 857-14 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
02.05.2024,183,,18000.0,"""Гасыр Энерджи Констракшн"" 230940023994",230940023994,"Референс 3116576908 Счет на оплату №161 от 02.05.2024 г Углекислый газ Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
02.05.2024,000245,,265000.0,Казмонтажстройконструкц 061240010562,061240010562,"Референс 3116502940 За углекислоту по счету №152 от 30.04.2024г Сумма 265 000-00 тенге Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
30.04.2024,2160,,43000.0,Qut-Bereke Qurylys 130140022456,130140022456,"Референс 3115467431 Оплата по счету № 145 от 25.04.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
30.04.2024,1316,,39000.0,Step Park KZ Степ КЗ 171240004838,171240004838,"Референс 3115255347 С-но счет на оплату №155 от 30.04.24 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
30.04.2024,003054993288,1000.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,Референс 3114763167 CMSTAKE Комиссия за ведение счета KZ376017291000010077 за 04 месяц,
29.04.2024,2471,,5000.0,"""Нур-Проект Монтаж"" 130540011128",130540011128,Референс 3114160815 Услуги. Оплата за Углекислый газ по сч.№ 141 от 24.04.2024 Сумма 5 000-00 тенге без НДС,
29.04.2024,170,,23920.0,Государственное коммунальное предприятие на праве хозяйствен 091040002103,091040002103,"Референс 3114104074 За заправки кислородных баллонов с-но АВР 120 - 153 от 24.04.2024г. Сумма 23 920-00 тенге без НДС Платежи за профессиональные, научные и технические услуги",
29.04.2024,307,,20000.0,Нурболат 970340003540,970340003540,Референс 3113749866 За товары. Оплата за углекислый газ согласно счет на оплату №151 от 29.04.2024г. Сумма 20 000-00 тенге в т.ч. НДС (без НДС) 0-00 тенге.,
26.04.2024,1313,,36000.0,Step Park KZ Степ КЗ 171240004838,171240004838,"Референс 3111828579 С-но счет на оплату №144 от 25.04.24 Платежи за профессиональные, научные и технические услуги,",
25.04.2024,003051524021,567.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3111249735 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 22 от 25.04.24 на сумму 378 000.00 KZT. НДС не облагается.",
25.04.2024,22,378000.0,,Tian Shan Brands 151140025922,151140025922,"Референс 3111249700 за Углекислый газ. (в том числе НДС = 40500.00) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
25.04.2024,2138,,112000.0,Qut-Bereke Qurylys 130140022456,130140022456,"Референс 3111041186 Оплата по акту сверки от 24.04.2024г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
25.04.2024,122,,65000.0,"""МАФ ПАРК.КЗ"" 231040021676",231040021676,Референс 3110954868 За товар. Согласно счет на оплату №140 от 23.04.2024 года (углекислый газ),
25.04.2024,500,,50000.0,Medcomfort 160440016666,160440016666,Референс 3110801696 За товар. Оплата за товар согласно счета №142 от 25.04.2024 г. Без НДС,
23.04.2024,864,,143000.0,Standard Steel KZ 041240001193,041240001193,"Референс 3108934661 Счет на оплату І 133 от 16апреля 2024г, углекислый газ и сумма долга по акту сверки на 04№04№2024г Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713, 7",
23.04.2024,747,,60000.0,КазЭлитЖБИ 210140036453,210140036453,"Референс 3108500172 Согл счет на оплату 138 от19.04.2024 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
22.04.2024,003047398118,900.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3107730774 За операцию. Абонентская плата за OnlineBank Ежем.комис.за обслуж.электр.клиен. с исп.системы Onlinebank. Без НДС, за контракт 566996, 04/2024",
19.04.2024,1131,,90000.0,Электрозавод сервис 171040010151,171040010151,"Референс 3105984295 Счет на оплату № 131 от 15 апреля 2024 г. Сумма 90 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
19.04.2024,003045705731,2500.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3105937557 Комиссия за операцию ""Снятие с текущего счета ЮЛ через АК"" согласно тарифам банка. НДС не облагается.",
19.04.2024,003045705612,500000.0,,Народный Банк Республики Казахстан 940140000385,940140000385,Референс 3105937472 Снятие с текущего счета ЮЛ/ПБОЮЛ через АК. (Снятие наличных денег с текущих или корреспондентских счетов),
19.04.2024,86,,12000.0,Star Co (Стар Ко) 221040027990,221040027990,"Референс 3105645835 Аренда углекислотных баллонов за март 2024 г. согласно счета № 108 от 26.03.2024г. НДС не облагается. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713",
18.04.2024,1297,,52000.0,Step Park KZ Степ КЗ 171240004838,171240004838,"Референс 3104573822 С-но счет на оплату №136 от 17.04.24 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
18.04.2024,284,,60000.0,"""АСФАЛЬТ-А"" 210640009791",210640009791,Референс 3104546735 За товары. Оплата за газ согласно счета на оплату № 137 от 17.04.2024 г.,
17.04.2024,21,1134000.0,,Tian Shan Brands 151140025922,151140025922,"Референс 3103802452 за Углекислый газ. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
17.04.2024,003043243751,950.0,,Шымкентский городской Народного Банка Казахстана 940141000043,940141000043,"Референс 3103802459 Комиссия за операцию ""Простой перевод обычной срочности"" согласно тарифам банкаРасчетный документ № 21 от 17.04.24 на сумму 1 134 000.00 KZT. НДС не облагается.",
17.04.2024,701,,300000.0,"""ДОНИСТРОЙ"" 171040031362",171040031362,"Референс 3103759842 Оплата согласно акта сверки Без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
17.04.2024,174,,325000.0,"""Stroi construction"" 200340022944",200340022944,"Референс 3103708943 За товар. Углекислый газ, согласно счету №126 от 04.04.2024г",
17.04.2024,88,,65000.0,ASP-монтаж 211140001770,211140001770,"Референс 3103563935 Оплата согласно счету №132 от 15.04.2024 г. Сумма 65 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
16.04.2024,134,,30000.0,"Товарищество с ограниченной ответственностью ""Адамет 220540015269",220540015269,"Референс 3103007249 За товар. Оплата за углекислый газ, согласно счета № 128 от 09.04.2024г. Сумма 30 000-00 тенге без НДС",
15.04.2024,21006,,159000.0,Отау-Строй 040140001989,040140001989,"Референс 3102074600 За углекислый газ, согл сч № 118 от 29.03.2024 г. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,",
12.04.2024,673,,25000.0,Аст-Юг Холдинг 090540005371,090540005371,"Референс 3099756903 Оплата за тмз счета на оплату № 112 от 27.03.2024 г Сумма 25 000-00 тенге без НДС Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713, 8",
